10.000	17.000	27.000	1.003	0.995	0.991	0.995	0.994	18.019	17.163	16.508	16.460	17.642	16.627	2.057	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	28.000	1.003	0.996	0.989	0.994	0.990	18.036	17.220	16.436	16.434	17.807	16.760	2.043	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	29.000	1.001	0.994	0.994	0.993	0.994	17.976	17.289	16.280	16.536	17.768	16.787	2.041	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	30.000	1.001	0.995	0.990	0.993	0.992	17.953	17.211	16.322	16.574	17.748	16.882	2.010	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	31.000	1.001	0.995	0.993	0.992	0.991	18.013	16.966	16.249	16.443	17.810	16.734	2.034	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	32.000	1.003	0.997	0.989	0.994	0.991	17.987	17.005	16.494	16.080	17.962	16.837	2.013	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	33.000	1.000	0.995	0.991	0.991	0.994	17.919	16.682	16.288	16.177	18.014	16.814	2.052	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	34.000	1.001	0.995	0.992	0.994	0.992	17.929	16.951	16.355	16.521	17.598	16.571	2.057	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	35.000	1.002	0.995	0.990	0.993	0.992	17.971	17.155	16.340	16.432	17.664	16.490	2.058	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	36.000	1.001	0.994	0.993	0.993	0.993	17.927	17.208	16.328	16.522	17.840	16.601	2.055	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	37.000	1.001	0.995	0.992	0.993	0.993	17.959	16.804	16.447	16.574	17.697	16.689	2.034	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	38.000	1.002	0.995	0.992	0.992	0.991	17.990	17.118	16.439	16.242	17.933	16.570	2.080	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	39.000	1.001	0.994	0.992	0.993	0.994	17.900	16.973	16.253	16.665	17.694	16.616	2.001	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	40.000	1.001	0.994	0.991	0.993	0.994	17.894	16.858	16.305	16.247	17.955	16.748	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	41.000	1.002	0.996	0.990	0.994	0.992	17.923	16.996	16.434	16.482	17.782	16.619	2.051	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	42.000	1.002	0.995	0.989	0.994	0.989	18.003	17.245	16.377	16.733	17.870	16.687	2.055	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	43.000	1.001	0.994	0.996	0.993	0.996	17.808	16.889	16.550	16.516	17.720	16.724	2.032	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	44.000	1.002	0.994	0.993	0.993	0.992	17.904	17.391	16.355	16.410	17.535	16.580	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	45.000	1.002	0.994	0.992	0.994	0.991	17.942	17.043	16.107	16.553	17.661	16.806	2.056	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	46.000	1.001	0.995	0.991	0.993	0.991	17.919	17.026	16.438	16.604	17.689	16.867	2.030	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	47.000	1.001	0.994	0.991	0.992	0.992	17.966	17.166	16.310	16.606	17.886	16.720	2.021	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	48.000	1.003	0.996	0.991	0.994	0.993	17.922	17.028	16.569	16.726	17.762	16.538	2.017	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	49.000	1.001	0.995	0.992	0.993	0.992	17.898	17.106	16.209	16.785	17.732	17.028	2.017	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	50.000	1.002	0.995	0.990	0.994	0.993	17.897	17.331	16.487	16.470	17.863	16.629	2.034	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	51.000	1.002	0.994	0.991	0.994	0.993	17.895	17.138	16.399	16.629	17.776	16.648	2.012	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	52.000	1.002	0.997	0.993	0.993	0.992	17.975	16.901	16.600	16.620	17.908	16.657	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	53.000	1.000	0.994	0.992	0.991	0.991	17.961	16.786	16.245	16.508	17.578	16.451	2.048	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	54.000	1.003	0.998	0.993	0.993	0.997	17.807	16.566	16.661	16.638	17.714	16.686	2.040	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	55.000	1.002	0.995	0.989	0.994	0.989	17.914	17.124	16.234	16.569	17.768	16.609	2.043	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	56.000	1.002	0.994	0.991	0.994	0.992	17.886	17.107	16.340	16.481	17.659	16.869	2.064	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	57.000	1.001	0.995	0.991	0.993	0.994	17.957	16.963	16.307	16.580	17.643	16.616	2.031	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	58.000	1.002	0.995	0.990	0.993	0.992	17.884	17.032	16.129	16.290	17.589	16.559	2.053	0.000	19.000	0.000	0.000	-0.741
10.000	17.000	59.000	1.001	0.994	0.990	0.993	0.989	18.081	17.262	16.263	16.638	17.674	16.694	2.044	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	0.000	1.001	0.995	0.992	0.993	0.993	17.854	16.954	16.251	16.418	17.661	16.646	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	1.000	1.002	0.995	0.992	0.993	0.992	17.939	17.023	16.183	16.480	17.479	16.689	2.000	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	2.000	1.002	0.995	0.991	0.994	0.991	17.859	17.146	16.386	16.510	17.311	16.698	2.069	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	3.000	1.002	0.995	0.992	0.993	0.993	17.914	16.942	16.465	16.227	17.660	16.640	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	4.000	1.000	0.995	0.991	0.992	0.992	17.917	16.639	16.121	16.494	17.579	16.487	2.037	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	5.000	1.001	0.993	0.992	0.993	0.995	17.854	16.686	16.350	16.554	17.351	16.617	2.042	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	6.000	1.002	0.995	0.989	0.994	0.991	17.921	17.112	16.049	16.212	17.543	16.667	2.025	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	7.000	1.002	0.996	0.988	0.993	0.991	17.953	16.926	16.407	16.801	17.513	16.894	2.026	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	8.000	1.002	0.995	0.992	0.992	0.991	17.903	17.040	16.197	16.645	17.551	16.750	2.046	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	9.000	1.001	0.995	0.992	0.992	0.992	17.877	16.876	16.002	16.373	17.907	16.636	2.048	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	10.000	1.002	0.995	0.992	0.994	0.993	17.866	17.300	16.178	16.655	17.416	16.826	2.059	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	11.000	1.001	0.994	0.994	0.993	0.995	17.938	17.232	16.429	16.151	17.601	16.668	2.077	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	12.000	1.001	0.995	0.992	0.992	0.993	17.899	16.749	16.342	16.503	17.636	16.873	2.049	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	13.000	1.003	0.995	0.989	0.994	0.990	17.906	17.314	16.398	16.111	17.616	16.837	2.024	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	14.000	1.001	0.994	0.991	0.992	0.994	17.866	16.977	16.475	16.501	17.575	16.971	2.046	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	15.000	1.001	0.995	0.990	0.994	0.988	17.989	17.045	16.195	16.394	17.454	16.932	2.015	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	16.000	1.002	0.995	0.991	0.993	0.993	17.884	17.120	16.213	16.431	17.613	16.737	2.011	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	17.000	0.999	0.992	0.991	0.991	0.991	18.056	17.411	15.614	16.251	17.470	16.751	2.036	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	18.000	1.002	0.994	0.990	0.994	0.990	17.910	17.330	16.040	16.438	17.592	16.577	2.058	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	19.000	1.001	0.995	0.992	0.993	0.994	17.943	17.022	16.197	16.346	17.518	16.483	2.024	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	20.000	1.002	0.994	0.989	0.993	0.993	17.804	16.940	16.315	16.631	17.896	16.756	2.041	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	21.000	1.001	0.994	0.992	0.994	0.994	17.844	16.902	16.454	16.461	17.719	16.622	2.031	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	22.000	1.002	0.995	0.992	0.993	0.994	17.904	17.024	16.471	16.594	17.393	16.658	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	23.000	1.001	0.995	0.987	0.992	0.988	17.900	16.951	16.045	16.784	17.872	16.598	2.021	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	24.000	1.004	0.997	0.990	0.994	0.991	17.946	17.375	16.211	16.435	17.717	16.674	2.074	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	25.000	1.001	0.994	0.990	0.993	0.993	17.876	17.091	15.961	16.367	17.625	16.522	2.016	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	26.000	1.002	0.995	0.993	0.993	0.992	17.941	16.808	16.233	16.625	17.584	16.595	2.042	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	27.000	1.002	0.995	0.992	0.994	0.992	17.969	16.720	16.340	16.704	17.616	16.639	2.036	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	28.000	1.001	0.994	0.992	0.993	0.994	17.742	16.922	16.100	16.510	17.481	16.483	2.058	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	29.000	1.002	0.996	0.991	0.993	0.992	17.763	16.858	16.208	16.498	17.518	16.451	2.025	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	30.000	1.001	0.995	0.989	0.993	0.991	17.962	17.002	16.062	16.530	17.712	16.744	2.035	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	31.000	1.005	0.999	0.994	0.995	0.995	17.785	17.051	16.738	16.559	17.500	16.412	2.060	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	32.000	1.002	0.996	0.991	0.995	0.992	17.826	16.816	16.192	16.569	17.653	16.496	2.027	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	33.000	1.002	0.995	0.992	0.993	0.995	17.893	17.141	16.156	16.290	17.634	16.738	2.037	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	34.000	1.000	0.994	0.994	0.993	0.995	17.821	17.005	16.088	16.509	17.353	16.577	2.031	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	35.000	1.001	0.994	0.992	0.993	0.995	17.864	17.221	16.115	16.159	17.777	16.633	2.059	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	36.000	1.004	0.998	0.986	0.994	0.987	17.848	16.673	16.322	16.243	17.436	16.437	2.055	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	37.000	1.003	0.997	0.992	0.995	0.996	17.716	17.040	16.532	16.279	17.505	16.621	2.039	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	38.000	1.000	0.992	0.993	0.993	0.992	17.808	17.553	15.922	16.137	17.525	16.642	2.049	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	39.000	1.003	0.995	0.990	0.994	0.990	17.895	17.159	16.227	16.448	17.679	16.640	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	40.000	1.002	0.996	0.989	0.994	0.992	17.915	17.106	16.155	16.315	17.506	16.677	2.048	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	41.000	1.003	0.997	0.991	0.995	0.992	17.830	16.907	16.209	16.433	17.595	16.590	2.030	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	42.000	1.002	0.995	0.990	0.992	0.993	17.871	17.094	16.032	16.245	17.552	16.810	2.028	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	43.000	1.002	0.994	0.993	0.992	0.995	17.792	16.998	16.180	16.461	17.488	16.636	2.027	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	44.000	1.002	0.996	0.991	0.993	0.993	17.775	17.051	16.209	16.263	17.460	16.546	2.052	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	45.000	1.001	0.995	0.988	0.993	0.991	17.752	16.833	16.134	16.321	17.708	16.716	2.050	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	46.000	1.001	0.996	0.988	0.995	0.989	17.891	17.079	16.162	15.743	17.909	16.627	2.062	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	47.000	1.002	0.995	0.990	0.994	0.992	17.902	16.846	16.169	16.474	17.646	16.775	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	48.000	1.001	0.994	0.991	0.993	0.992	17.921	16.610	16.065	16.264	17.530	16.409	2.050	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	49.000	1.001	0.995	0.991	0.993	0.993	17.859	17.078	16.077	16.312	17.507	16.551	2.041	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	50.000	1.000	0.995	0.992	0.992	0.993	17.913	16.910	15.987	16.360	17.685	16.711	2.032	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	51.000	1.000	0.992	0.990	0.992	0.993	17.888	17.104	15.815	16.287	17.380	16.561	2.015	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	52.000	1.001	0.992	0.987	0.993	0.990	17.876	17.351	15.528	16.598	17.820	16.785	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	53.000	1.004	0.994	0.988	0.995	0.989	17.872	17.272	16.249	16.592	17.597	16.814	2.054	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	54.000	1.003	0.995	0.993	0.995	0.993	17.822	17.373	16.280	16.749	17.918	16.930	2.042	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	55.000	1.003	0.994	0.992	0.994	0.993	17.924	17.368	16.281	16.678	17.606	16.665	2.060	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	56.000	1.003	0.996	0.990	0.994	0.993	17.830	17.079	16.510	16.345	17.597	16.841	2.047	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	57.000	0.999	0.993	0.994	0.992	0.996	17.669	16.556	15.982	16.408	17.632	16.571	2.058	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	58.000	1.001	0.994	0.991	0.992	0.994	17.730	16.969	16.065	16.682	17.370	16.546	2.059	0.000	19.000	0.000	0.000	-0.741
10.000	18.000	59.000	1.001	0.993	0.989	0.992	0.993	17.767	16.450	16.019	16.234	17.648	16.443	2.041	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	0.000	1.001	0.995	0.989	0.992	0.991	17.759	16.883	16.215	16.293	17.634	16.739	2.048	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	1.000	1.002	0.996	0.991	0.994	0.991	17.802	17.148	16.210	16.552	17.666	16.719	2.034	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	2.000	1.002	0.995	0.994	0.993	0.993	17.767	17.006	16.305	16.396	17.682	16.683	2.050	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	3.000	1.002	0.995	0.990	0.993	0.990	17.691	16.868	16.148	16.572	17.303	16.684	2.042	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	4.000	1.003	0.997	0.996	0.995	0.995	17.948	17.595	16.478	16.182	17.149	16.193	2.044	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	5.000	1.001	0.995	0.991	0.992	0.991	17.639	16.858	15.998	16.310	17.739	16.743	2.027	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	6.000	1.004	0.998	0.989	0.996	0.989	17.880	17.497	16.508	16.075	17.674	16.689	2.045	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	7.000	1.003	0.996	0.987	0.994	0.984	17.831	16.777	16.060	16.910	17.410	16.459	2.046	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	8.000	1.002	0.997	0.990	0.993	0.990	17.819	16.563	16.113	16.697	17.761	16.596	2.041	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	9.000	1.000	0.996	0.998	0.991	0.995	17.730	16.589	16.325	16.230	17.554	16.766	2.027	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	10.000	1.002	0.995	0.992	0.993	0.991	17.708	16.419	16.013	16.629	17.672	16.830	2.023	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	11.000	1.003	0.996	0.987	0.993	0.989	17.873	16.611	16.043	16.705	17.044	16.410	2.060	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	12.000	1.000	0.994	0.994	0.991	0.997	17.737	16.180	15.866	16.297	17.943	16.886	2.048	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	13.000	1.002	0.995	0.992	0.993	0.991	17.798	16.935	16.256	16.276	17.630	16.719	2.060	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	14.000	1.001	0.995	0.994	0.993	0.993	17.856	16.749	16.132	16.416	17.636	16.756	2.055	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	15.000	1.001	0.994	0.993	0.993	0.993	17.741	16.647	16.162	16.614	17.667	16.673	2.047	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	16.000	1.001	0.996	0.989	0.992	0.991	17.847	16.358	16.057	16.322	17.666	16.885	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	17.000	1.004	0.999	0.988	0.994	0.984	17.967	17.569	16.432	16.059	17.079	16.111	2.061	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	18.000	1.005	0.997	0.980	0.995	0.981	17.961	17.052	16.202	16.258	17.234	16.408	2.026	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	19.000	0.998	0.993	0.996	0.992	1.000	17.700	16.204	15.891	16.795	17.636	16.616	2.070	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	20.000	1.002	0.994	0.991	0.992	0.994	17.850	16.754	16.275	16.431	17.449	16.547	2.068	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	21.000	1.001	0.995	0.994	0.994	0.996	17.812	16.681	16.322	16.183	17.592	16.598	2.021	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	22.000	1.003	0.996	0.991	0.993	0.992	17.760	16.969	16.181	16.287	17.701	16.499	2.058	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	23.000	1.000	0.995	0.995	0.991	0.992	17.818	16.490	16.134	16.294	17.502	16.526	2.024	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	24.000	1.001	0.997	0.995	0.990	0.996	17.748	16.133	16.351	16.117	17.577	16.561	2.047	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	25.000	1.002	0.994	0.989	0.992	0.991	17.764	16.786	16.048	16.481	17.560	16.530	2.058	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	26.000	1.001	0.995	0.990	0.993	0.991	17.827	16.880	16.125	16.355	17.725	17.072	2.035	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	27.000	1.003	0.995	0.984	0.991	0.988	17.716	16.386	15.906	16.633	17.692	16.974	2.041	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	28.000	1.001	0.995	0.991	0.993	0.991	17.847	16.664	16.072	16.655	17.426	16.609	2.050	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	29.000	1.002	0.994	0.990	0.993	0.990	17.670	16.560	16.138	16.089	17.763	16.640	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	30.000	1.001	0.996	0.992	0.993	0.994	17.855	16.745	16.226	16.352	17.788	16.731	2.051	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	31.000	1.001	0.993	0.999	0.993	1.000	17.732	16.871	16.279	16.308	17.928	17.102	2.046	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	32.000	1.000	0.995	0.993	0.993	0.991	17.837	16.470	16.054	16.221	17.585	16.520	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	33.000	1.001	0.995	0.990	0.993	0.992	17.765	16.801	16.184	16.409	17.582	16.654	2.026	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	34.000	1.003	0.994	0.989	0.993	0.993	17.770	16.728	16.081	16.538	17.679	17.013	2.059	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	35.000	1.002	0.994	0.991	0.992	0.992	17.778	16.657	16.059	16.336	17.509	16.968	2.034	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	36.000	1.003	0.994	0.991	0.993	0.993	17.872	17.121	16.192	16.542	17.393	16.496	2.039	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	37.000	1.003	0.994	0.992	0.993	0.994	17.758	16.666	16.168	16.370	17.498	16.944	2.033	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	38.000	1.004	0.997	0.989	0.994	0.986	17.822	16.963	16.265	16.878	17.340	16.843	2.046	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	39.000	1.002	0.995	0.992	0.992	0.992	17.944	16.810	16.118	16.125	17.596	16.544	2.056	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	40.000	1.002	0.995	0.995	0.993	0.993	17.815	16.729	16.356	16.476	17.845	16.809	2.034	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	41.000	1.002	0.995	0.990	0.993	0.990	17.887	16.957	16.145	16.289	17.497	16.666	2.048	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	42.000	1.002	0.995	0.992	0.992	0.993	17.723	16.772	16.163	16.734	17.589	16.764	2.067	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	43.000	1.002	0.995	0.997	0.996	0.997	17.887	17.217	16.535	16.451	17.200	16.459	2.049	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	44.000	1.003	0.996	0.992	0.996	0.994	17.898	16.961	16.353	16.269	17.809	16.705	2.038	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	45.000	1.002	0.996	0.985	0.992	0.986	17.750	16.386	15.803	16.654	17.072	16.453	2.061	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	46.000	1.001	0.995	0.995	0.992	0.996	17.723	16.432	16.135	16.635	17.518	16.574	2.023	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	47.000	1.001	0.995	0.992	0.993	0.991	17.878	16.576	16.139	16.305	17.490	16.669	2.056	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	48.000	1.000	0.994	0.992	0.992	0.993	17.798	16.334	15.807	16.247	17.591	16.622	2.031	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	49.000	1.002	0.994	0.992	0.993	0.995	17.789	16.986	16.178	16.585	17.665	16.559	2.029	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	50.000	1.003	0.995	0.987	0.994	0.989	17.836	16.951	16.101	15.987	17.598	16.623	2.081	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	52.000	1.000	0.995	0.995	0.992	0.993	17.749	16.452	16.170	16.310	17.437	16.569	2.053	0.000	19.000	0.000	0.000	-0.741
10.000	19.000	53.000	1.001	0.996	0.993	0.994	0.992	17.681	16.752	16.289	16.939	17.394	16.721	2.042	0.000	19.000	0.000	0.000	-0.741
