10.0000	18.0000	36.0000	94.0000	1.0024	0.9952	0.9926	0.9940	0.9916	17.8134	16.8368	16.1594	16.3171	17.7002	16.8180	2.0543	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	36.0000	307.0000	1.0015	0.9950	0.9909	0.9924	0.9921	17.8364	16.9115	16.0502	16.2506	17.5440	16.6510	2.0386	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	36.0000	497.0000	1.0019	0.9949	0.9932	0.9937	0.9957	17.9340	17.0774	16.2489	16.4085	17.7222	16.7496	2.0741	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	36.0000	698.0000	1.0040	0.9976	0.9863	0.9938	0.9873	17.8476	16.6728	16.3221	16.2425	17.4358	16.4370	2.0549	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	36.0000	907.0000	1.0006	0.9932	0.9897	0.9911	0.9912	17.8591	16.9127	15.8032	16.4061	17.7476	16.7429	2.0388	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	37.0000	94.0000	1.0015	0.9944	0.9902	0.9927	0.9946	17.7624	16.8074	16.1115	16.2588	17.4526	16.5404	2.0318	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	37.0000	306.0000	1.0039	0.9971	0.9888	0.9944	0.9903	17.8113	17.0282	16.2968	16.1999	17.6580	16.5203	2.0471	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	37.0000	502.0000	1.0030	0.9946	0.9885	0.9945	0.9931	17.7683	17.1520	16.2091	16.1975	17.6920	16.5868	2.0256	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	37.0000	705.0000	1.0034	0.9974	0.9925	0.9946	0.9964	17.7163	17.0404	16.5318	16.2793	17.5052	16.6213	2.0392	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	37.0000	907.0000	1.0002	0.9937	0.9943	0.9923	0.9915	17.7718	16.9325	15.9042	16.5687	17.3534	16.5696	2.0277	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	38.0000	93.0000	1.0010	0.9941	0.9873	0.9923	0.9875	17.8971	17.1935	15.9205	16.3243	17.6642	16.5432	2.0085	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	38.0000	296.0000	1.0025	0.9929	0.9893	0.9944	0.9898	17.7949	17.3333	15.9363	16.2353	17.7739	16.6198	2.0367	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	38.0000	506.0000	1.0005	0.9948	0.9927	0.9937	0.9877	17.9375	17.1980	15.9545	16.2009	17.6336	16.7998	2.0378	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	38.0000	704.0000	1.0032	0.9944	0.9903	0.9935	0.9928	17.8322	17.2548	16.2044	16.2138	17.4205	16.5097	2.0213	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	38.0000	904.0000	1.0005	0.9917	0.9925	0.9926	0.9921	17.8079	17.5528	15.9219	16.1368	17.5254	16.6423	2.0493	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	43.0000	115.0000	1.0009	0.9955	0.9959	0.9940	0.9923	17.9503	17.1769	16.1507	15.9832	17.9425	17.0215	2.0223	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	43.0000	308.0000	1.0018	0.9954	0.9928	0.9934	0.9946	17.9019	16.8866	16.1651	16.1287	17.5967	16.6404	2.0332	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	43.0000	509.0000	1.0012	0.9943	0.9942	0.9934	0.9952	17.9510	17.1827	16.1977	16.3181	17.4478	16.5782	2.0314	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	43.0000	712.0000	1.0024	0.9961	0.9934	0.9946	0.9917	17.9629	17.4009	16.4356	16.6735	17.1647	16.1923	2.0499	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	18.0000	43.0000	902.0000	1.0020	0.9941	0.9930	0.9924	0.9948	17.7924	16.9976	16.1804	16.4611	17.4875	16.6361	2.0268	0.0000	19.0000	0.0000	0.0000	-0.7405
10.0000	22.0000	14.0000	162.0000	0.9940	1.1787	1.1790	1.1733	1.0250	35.9253	498.8424	384.6611	100.3913	349.5018	16.6806	12.8352	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	14.0000	376.0000	0.9857	1.1774	1.1754	1.1734	1.0253	35.9316	498.6484	384.5213	100.2464	349.3213	16.6859	12.8391	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	14.0000	573.0000	0.9910	1.1781	1.1803	1.1723	1.0270	35.9857	498.3925	385.1087	99.7762	349.3127	16.6610	12.8759	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	14.0000	774.0000	0.9906	1.1773	1.1779	1.1749	1.0251	35.9303	500.5986	384.9564	99.3255	349.3055	16.3742	12.8790	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	14.0000	976.0000	0.9911	1.1796	1.1785	1.1726	1.0261	35.6843	500.7938	385.5544	108.9788	349.7231	16.6936	12.9172	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	15.0000	164.0000	0.9899	1.1766	1.1783	1.1724	1.0349	35.9322	500.9272	385.5032	108.7803	350.2925	16.8051	12.8849	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	15.0000	377.0000	0.9891	1.1789	1.1740	1.1718	1.0269	35.8494	500.9087	385.5362	99.0026	350.0033	16.9712	12.8352	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	15.0000	564.0000	0.9900	1.1766	1.1772	1.1728	1.0257	35.9039	501.3458	384.8502	98.8869	349.9659	16.9444	12.8201	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	15.0000	767.0000	0.9905	1.1779	1.1782	1.1713	1.0259	36.1524	500.0325	385.0823	110.2254	349.8040	17.0134	12.8358	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	15.0000	974.0000	0.9890	1.1766	1.1770	1.1719	1.0267	35.9226	499.4071	385.1197	99.2476	350.1876	16.8377	12.8257	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	18.0000	170.0000	0.9906	1.1762	1.1797	1.1707	1.0252	35.8661	499.7881	385.9834	98.2798	351.4615	16.8898	12.7925	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	18.0000	381.0000	0.9904	1.1755	1.1751	1.1711	1.0249	36.0128	499.9917	386.3395	97.7881	351.3485	16.9401	12.8090	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	18.0000	582.0000	0.9909	1.1752	1.1755	1.1687	1.0249	36.2544	499.7224	386.0906	98.0330	351.4295	16.7213	12.7318	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	18.0000	770.0000	0.9918	1.1754	1.1786	1.1703	1.0249	35.9788	499.3197	386.3343	98.2454	351.6890	16.9813	12.7877	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	18.0000	966.0000	0.9904	1.1753	1.1801	1.1694	1.0252	36.0383	498.4116	386.5038	98.6659	351.7848	16.9784	12.6788	37000.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	20.0000	175.0000	0.9907	1.1736	1.1745	1.1687	1.0320	36.0966	499.6145	386.0485	99.4279	351.7163	16.9540	12.6732	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	20.0000	375.0000	0.9908	1.1704	1.1751	1.1693	1.0259	36.1036	499.6413	386.0116	98.8390	351.7225	16.8970	12.6819	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	20.0000	574.0000	0.9908	1.1742	1.1744	1.1688	1.0378	35.9479	499.6037	385.9436	98.4439	351.6172	16.9415	12.6490	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	20.0000	783.0000	0.9900	1.1745	1.1742	1.1684	1.0303	35.9278	499.9323	386.3012	98.9452	351.7197	16.7127	12.6482	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	20.0000	984.0000	0.9910	1.1742	1.1937	1.1686	1.0262	35.7107	500.1519	386.3635	98.9768	351.7676	16.9741	12.6470	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	23.0000	183.0000	0.9908	1.1727	1.1735	1.1701	1.0266	35.9169	499.9247	387.4885	98.1894	352.9481	16.9626	12.6323	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	23.0000	389.0000	0.9907	1.1739	1.1753	1.1671	1.0250	36.1564	499.6745	387.1826	98.0077	353.1243	16.9573	12.6687	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	23.0000	586.0000	0.9882	1.1728	1.1744	1.1681	1.0250	35.9266	500.0421	387.2295	98.2210	353.0539	16.9492	12.6563	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	23.0000	792.0000	0.9907	1.1736	1.1723	1.1679	1.0309	35.8819	499.9291	387.3602	98.3090	353.1238	16.9444	12.6837	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	22.0000	23.0000	986.0000	0.9924	1.1767	1.1684	1.1683	1.0251	35.9022	501.0402	387.6068	98.4315	352.9883	16.6519	12.6137	36500.0000	442.2000	1.2369	0.0000	2.1211
10.0000	23.0000	1.0000	222.0000	0.9818	1.3367	1.3535	1.3269	1.0563	47.2557	502.7848	349.8062	112.4249	333.0694	16.7726	22.5635	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	1.0000	431.0000	0.9773	1.3346	1.3572	1.3279	1.0514	47.4350	502.8863	349.8455	112.0202	333.0905	17.0258	22.6337	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	1.0000	621.0000	0.9796	1.3329	1.3641	1.3272	1.0549	47.4492	503.4600	349.7047	112.0226	333.0057	16.4958	22.5194	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	1.0000	817.0000	0.9800	1.3352	1.3558	1.3263	1.0590	47.3861	504.0260	350.0226	111.8724	332.6393	16.6562	22.5260	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	2.0000	21.0000	0.9757	1.3329	1.3553	1.3258	1.0460	47.4706	504.1856	348.8104	111.7437	332.3841	16.7726	22.4479	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	3.0000	225.0000	0.9803	1.3344	1.3506	1.3255	1.0560	47.6141	503.8359	347.5111	112.8076	331.4626	16.7175	22.4601	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	3.0000	431.0000	0.9795	1.3324	1.3527	1.3220	1.0556	47.7921	503.9392	347.4010	112.7612	331.3659	16.9640	22.4201	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	3.0000	631.0000	0.9749	1.3314	1.3527	1.3241	1.0465	47.6787	503.7644	347.5499	113.1305	331.4463	16.8089	22.3736	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	3.0000	825.0000	0.9768	1.3317	1.3520	1.3250	1.0534	47.6407	503.8122	347.1357	113.5610	331.1715	16.6696	22.4746	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	4.0000	32.0000	0.9823	1.3287	1.3520	1.3248	1.0553	47.6799	503.8397	346.7580	114.6162	330.4679	16.7860	22.4834	49000.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	5.0000	222.0000	0.9792	1.3278	1.3515	1.3243	1.0552	47.9106	502.9712	346.2233	113.4667	330.2208	17.1881	22.4003	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	5.0000	435.0000	0.9847	1.3347	1.3459	1.3281	1.0549	47.7250	502.9807	346.4377	112.9774	330.2596	16.9985	22.4925	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	5.0000	626.0000	0.9801	1.3321	1.3545	1.3207	1.0549	47.8118	503.0369	346.2276	113.0046	330.2199	16.8089	22.3895	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	5.0000	830.0000	0.9756	1.3319	1.3540	1.3250	1.0567	47.9928	503.5423	346.1558	112.7396	330.1427	16.9128	22.5076	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	6.0000	29.0000	0.9797	1.3339	1.3561	1.3274	1.0523	47.8966	503.7274	345.9566	112.9099	330.0843	17.1752	22.5833	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	7.0000	236.0000	0.9801	1.3354	1.3689	1.3264	1.0562	48.0612	502.4511	344.5744	112.4942	329.1610	16.9377	22.6580	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	7.0000	430.0000	0.9808	1.3392	1.3614	1.3274	1.0550	47.7477	502.4262	344.6496	113.0238	329.7189	16.8965	22.6636	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	7.0000	633.0000	0.9766	1.3344	1.3579	1.3266	1.0600	48.0587	502.8493	344.3734	112.4823	329.5867	16.9186	22.5951	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	7.0000	838.0000	0.9822	1.3302	1.3528	1.3250	1.0567	48.1417	505.1147	344.4873	112.5454	329.3243	16.8942	22.5107	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	8.0000	36.0000	0.9809	1.3340	1.3556	1.3278	1.0585	48.0247	507.3259	344.7080	112.7827	329.4047	16.8118	22.5709	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	9.0000	228.0000	0.9769	1.3313	1.3506	1.3235	1.0553	48.2881	504.6265	343.6394	112.7392	328.3641	16.7807	22.3745	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	9.0000	435.0000	0.9796	1.3305	1.3586	1.3232	1.0552	48.5560	503.8850	343.4245	112.7181	328.4589	17.4873	22.4265	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	9.0000	642.0000	0.9818	1.3306	1.3510	1.3263	1.0551	48.2915	504.9992	342.4177	112.4220	328.4584	16.6423	22.4120	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	9.0000	837.0000	0.9828	1.3303	1.3491	1.3292	1.0537	48.2466	504.4363	343.0482	112.8659	328.3789	16.6811	22.3988	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	10.0000	38.0000	0.9814	1.3326	1.3541	1.3223	1.0570	48.4805	502.2775	343.7898	122.0667	327.9407	16.6825	22.3557	48500.0000	419.2000	1.5624	7.0000	2.8742
10.0000	23.0000	11.0000	237.0000	0.9810	1.3317	1.3516	1.3305	1.0497	48.3926	503.4230	343.3728	112.5373	327.6687	16.4082	22.4436	48500.0000	414.6000	1.5624	7.0000	2.8742
10.0000	23.0000	11.0000	438.0000	0.9800	1.3342	1.3542	1.3248	1.0620	48.3368	502.8225	343.7180	114.3067	327.5997	16.7965	22.5678	48500.0000	414.6000	1.5624	7.0000	2.8742
10.0000	23.0000	11.0000	632.0000	0.9805	1.3325	1.3522	1.3252	1.0556	48.4232	504.1396	343.0889	112.4856	327.7606	16.5442	22.5319	48500.0000	414.6000	1.5624	7.0000	2.8742
10.0000	23.0000	11.0000	830.0000	0.9800	1.3328	1.3529	1.3251	1.0645	48.3530	502.9246	343.8123	112.5052	327.5964	16.6763	22.4777	48500.0000	414.6000	1.5624	7.0000	2.8742
10.0000	23.0000	12.0000	41.0000	0.9808	1.3292	1.3557	1.3249	1.0544	48.3796	502.7255	343.2991	114.4091	327.2300	16.7175	22.4242	48500.0000	414.6000	1.5624	7.0000	2.8742
10.0000	23.0000	42.0000	283.0000	0.9570	1.5481	1.6179	1.5403	1.0919	64.2556	498.7377	305.3841	127.3496	324.8733	16.6026	37.8585	59500.0000	377.8000	1.8227	13.0000	3.4766
